736,#SANY attended International #Nuclear Energy Expo  https://t.co/OYL4eJ5NEa  https://t.co/JeHuiDb3tY,neutral
737,"@wintonARK Ice vehicles will always outnumber ev. Evs have their place,  but it's a small place. If you wish for more evs start building nuclear power plants.",positive
738,"PM @narendramodi with French President @EmmanuelMacron. They spoke about boosting cooperation in defence, nuclear energy and food security. @NewIndianXpress @TheMornStandard  https://t.co/yFp4mEXE4D",positive
739,California unveils plan to reach carbon neutrality by 2045  https://t.co/ENHXQYnNx5 via @Yahoo The solution is trading in Gavin Newsom for someone competent &amp; adding clean nuclear energy,positive
740,@EmmanuelMacron But more nuclear power and less fossil fuels is the KEY  while Australia still remains anti nuclear power ? best of luck trying to lower emissions and why is China exempt from paying money ?,positive
741,"Make mine nuclear energy! Hey @DominionEnergy, give us ratepayers the option for all nuclear electricity or add Nuclear to your existing Green Power rates option.  https://t.co/8ehryrIbD2  https://t.co/pjOz82xr44",positive
742,"@SenatorTimScott Then you want to invest in green energy; solar, wind, water, and nuclear. Energy made here that stays here.  You can't be talking about oil; oil is drilled here but goes right to the world market where we have to buy it back, subject to world prices.  Thanks for going green, Tim.",positive
743,Nuclear power will help provide the electricity that our growing economy needs without increasing emissions,positive
744,@PegasusPrince2 Strange though that Westminster wants to build nuclear power stations in Scotland &amp; Wales rather than England where the population is concentrated &amp; despite Scotland &amp; Wales already generating a lot more electricity than they consume.,neutral
745,Just buy solar panels powerwalls and don’t close down nuclear power plants and we’ll be fine. Instead we get insane bills from places like PG&amp;E!,positive
746,@GiggukAZ Maybe they should've kept them nuclear power plants,positive
747,10 Reasons to Oppose Nuclear Energy   https://t.co/zN3rv5eBNf,negative
749,"I'm feeling old and bored.  I worked at Berkeley Nuclear Power Station the year before it was shut down, so that must have been in 1987, when I was 31.  The reason that it closed was that it couldn't meet the safety case for the renewal of its operating licence, or so I was told.",neutral
751,"@Luisamneubauer Yes, Defend 1,5°C, phase out all fossil fuels and build more clean nuclear power. Let's do it.",positive
752,Trevor Phillips is a fellow of the Policy Exchange think tank.   Labour and the Libdems are funded by nuclear power lobbyists. Lord David Sainsbury.   Nuclear ☢️ is expensive and takes a decade to roll out.   None of the major political parties are tackling energy. #BBCQT,negative
753,Buzz buzz elephant's foot nuclear power plant and all that stuff you know? Geiger counter go brrrr,neutral
754,The International Atomic #Energy Agency (IAEA) has launched a new initiative at #COP27 called #Atoms4NetZero⚛️🌞 aimed at helping countries understand the role #CarbonFree 24/7 #Nuclear energy can play in reducing their carbon emissions🤠 #Uranium #NetZero  https://t.co/bLbrNHidyG,positive
755,"@POTUS Okay, so we can start investing in nuclear energy again? You know, the most power dense form of energy we're currently able to produce reliably? And isn't affected by weather? And we know much more about how to deal with the waste product than we did 50+years ago.",positive
756,@ArfurZTowcrate @CarolineLucas @StopSizewellC Nuclear energy is comparatively clean energy…and unlike wind its actually reliable.,positive
757,"@LandSharkUK @JohnRanford @RichardJMurphy True. Yet nuclear power is easier to deliver in cooler months with higher rainfall. France has major issues with climate change/rising temperature, reduced/variable rainfall, and loss of alpine melt waters.. Solar here shades (electric?) cars and crops/agri animals: all good.",positive
758,"@RobertCHeale Same technique as conspiracy theorists - stringing together unrelated facts to draw a conclusion. Germany's Green Party by contrast is the most pro-NATO party in the country, and sensibly pushed to extend the life of the country's nuclear power stations.",positive
759,@Boaspessoal5 @marco694202 @Plouf40476518 @TerribleMaps I don't understand why people are against nuclear energy. It's dependable and doesn't cause pollution.,positive
760,Opinion: Chinese military to start processing human urine/wastewater to produce emergency resources using nuclear energy. @CIA @TrustWallet @MetaMask @elonmusk @kantei @Kantei_Saigai @kantei_hisai @EU_Commission @eu_eeas,neutral
761,Nuclear energy and science can play a crucial role in addressing adverse effects of climate change. Glad to hear these technologies were prominently featured at #COP27!,positive
762,"@RBReich Ridiculous. We have people in corporations who oversee projects that actually kill People, not corporations. Anyone call for blood of the nuclear power plant builders? No? Business as usual. Let's go after social media mogul instead. Logical? Helpful?",negative
763,Don’t Fund Nuclear Power Plant That Will Kill Marine Ecosystem  https://t.co/K8elTLHtVF,negative
764,"""As nations seek to replace fossil fueled power plants with reliable 24×7 CO2 emission free sources, global interest in nuclear energy has made a major turnaround in the past two years.""  https://t.co/kWQSoG1XZZ",positive
765,"@JBlbstajn @BannedLatino @neviem_nepoviem @coffndrop @LogKa11 @oryxspioenkop You're telling that to the wrong person, only Germany will struggle with his Windmills Gaz backup France has Nuclear power and a lot of Coal powered plant are still working...",positive
766,@pmagn The complexity &amp; hazards of nuclear power generation systems are a major weakness from a management perspective.,negative
767,@GovNuclear @iaeaorg The USA are definitely loosing ground in the nuclear power game ? Why ? Has The Australian Governments anti nuclear power influence happening in the USA ?,positive
768,@calgarygreens @FridayForFuture More people have died falling off of windmills while doing maintenance than Nuclear power has killed. This includes Chernobyl and Fukushima.   https://t.co/NxnYMOCjVD,positive
769, https://t.co/f1wSna1L7u CONFIDENCE IN NUCLEAR ENERGY Wade Allison THE ACCEPTANCE OF EVIDENCE SHOULD REPLACE TRADITIONAL PRECAUTION,positive
770,"@W_Nuclear_News @iaeaorg Get on with it already. And remove those bags of topsoil, #NuclearEnergy is far better for the planet than your incinerators and our coal you burn to make “hybrid cars” to save the #Earth #COP27 @nicknet100 @mcannonbrookes @elonmusk @PEA_Initiative #cop27egypt @thenetcoGTIU",positive
771,"1/3 TODAY, as @gcdcj members we demand #RealSolutions, not ‘#NetZero’ schemes like technofixes, geoengineering, and nuclear energy being peddled at #COP27. We refuse new greenwashing terms like ‘nature-based solutions’ and ‘carbon neutrality. #NoFalseSolutions #NoNetZero  🧵👇  https://t.co/aLvPmZr4mS",negative
772,Nuclear goes hard feel free to screen record #Nuclear #Energy  https://t.co/yQuXsac0XM,neutral
773,Temperature in Europe going down...winter mode. Need more gas⛽ and electricity⚡...#NuclearEnergy,positive
774,@mtracey Is attempting to say nuclear energy is the same as nuclear weapons?,neutral
775,@Infoverzum @KWahnwitz @TerribleMaps German loveeee our nuclear energy too,positive
776,"Congratulations to one of our newest IDEA Members, @nano_nuclear NANO Nuclear Energy, on this fantastic news.    https://t.co/6qPF1RkZ8c",positive
777,Because we decided to shut down a perfectly good nuclear power plant.,positive
778,@real1maria This bullying is the habit of the West Nuclear energy is Africa's natural right,positive
779,@DixieRose100 Big oil pay his bills  He is anti renewable energy  Where is the fuel for his new nuclear power plant coming from? Held hostage by others for energy?,negative
780,@itsJeffTiedrich Almost as ridiculous as letting Gretta Thunberg plot your nations energy policy and decide if nuclear power is acceptable or not.,neutral
781,"@theblaze And your solution?  Other than nuclear energy, nothing is environmental friendly, sustainable, reliable, and safe.",positive
782,@elonmusk what do you do to recover your energy? …or maybe you are just a nuclear  energy generator…,neutral
783,@SheepdogNo1 @MrHarryCole The French solar mandate is not the equivalent to 10 nuclear power stations. There’s a big difference between MW and MWh,neutral
784,"@nuclearzak @MadiHilly's org is @Campaign_GND, you could add that.  I recall seeing a list of various orgs at one point, and might be able to find it again.  Might have been in a Google doc.  Also, Californian's for Green Nuclear power ( https://t.co/t4JE94fh6j) would be a good addition.",positive
785,@thehealthb0t Nuclear War is upon us - Nuclear Energy are Radiowaves - nothing else.  https://t.co/WlPHUmqQAl,negative
787,"The man spouts nonsense as does Matheson. Without the NG and nuclear power, Scotland would be in the dark for many days each month. People in power should not be allowed to utter such lies and nonsense.",positive
788,"@jeanniejuno @Conservatives So a nuclear power like Pakistan can seek reparations. It is a rich country, with multiple millionaires, but keeps millions in squalor. They don’t do charity, but have a permanent begging bowl for our money! They are not a friend or ally. They are not trustworthy either!",neutral
789,"@_PepeClifton @LvLilacGirl @caslernoel @elonmusk Not completely, but 10 years ago, wind and solar power, hydropower, nuclear power only accounted for less than 5% of the electricity structure, now it accounts for 25%.  You think this is the 2000s? You can't make american great again by cling the past! 🤡MAGA",positive
790,"The 2020s will be very difficult but I think that humanity can rally around #Bitcoin, nuclear energy, and space exploration in the 2030s and beyond.",positive
791,@algore #NuclearEnergy is only way to quickly scale decarbonization   Nuclear Power is:  - Safe - Zeo CO2 emissions - Industrial scale - small physical footprint  - materials/minerals efficient  - long useful life (75-100 years vs 20 4 Solar) - doesn’t kill birds/bats/insects like wind,positive
792,Household-cleaner Cillit Bang was used to clean plutonium stains away in a defunct nuclear power-plant in Scotland as it was being dismantled. Bang and the radiation is gone!,neutral
794,"RT NBC6News ""Hopes and costs are high for UK's nuclear energy future  https://t.co/sXypVrzdE0""",positive
795,Environmental vandalism because Australia has a ban on nuclear energy.   Watch “Land clearing for Kaban Green Energy Hub in North Queensland.”   https://t.co/7wtBlNJTv7  #auspol,neutral
796,"@cogentgene That is a really thoughtful response. Also, one more thing to consider, fairplay. Should the person you are communicating with know that you are using an AI? What if people think its unethical and refuse it? I think this situation might be similar to that of nuclear energy.",neutral
797,Japan's Changing Nuclear Energy Policy – The Diplomat - The Diplomat  https://t.co/HS2a3V5yyZ,neutral
798,"@alasdairrr @dontnuke Ever think that the main objective of the Anti-Nuclear lobby is to make Nuclear Power as expensive as possible? But for them, it would even be cheaper. Still, the “too expensive” claim is a lie.",positive
800,"@Glaikitgit @magnusllewellin Yes but still gone. They don't even want nuclear power plants, good luck building nuke subs.  What else would they say....well exactly. It doesn't make sense to offshore capacity and capability to a foreign country.  Especially on security grounds. 1/2",neutral
801,"@TheRealRolfster @antonioguterres A fantasy today, maybe not tomorrow. I am not a fan of nuclear power as we are creating waste that future generations will have to deal with, compared to fossile fuels it is a pest or cholera decision. I agree, we cannot have all right now, we need to make concessions",neutral
802,INTERESTING.  Is #DK on the verge of discovering #NUCLEARENERGY while continuing to promote industrial wind turbine sales?   https://t.co/V503LS1qA8,neutral
803,“Our anti-impact knowledge system has demonized and virtually criminalized nuclear energy using the rationalization of “safety”-even though in theory and in practice nuclear energy is the safest form of energy.”  https://t.co/8ojwWgyeIe,positive
804,"I'm quite happy to have a nuclear power plant here in Oxfordshire but no thanks to noisy, eco-crime wildlife macerating windmills #bbcaq",positive
806,"@Nuclear3rdWorld @Heather_mom4nuk Definitely it is, one of the positive aspects of nuclear energy, but it doesn’t negate the other challenges that need to be overcome. One of those is nuclear advocates messaging  (including yours) regarding other clean en",neutral
807,"""📢 : They have suspended the accounts of Natural Gas and Nuclear Energy on Twitter for pretending to be climate solutions.""  ""Original idea of @chesscom and @mtaylor_nz""",neutral
808,"to Pamela Collett, Narrabundah, who in her letter to @canberratimes says ""How can one person ... unilaterally declare that Australia must shift its policy regarding nuclear energy?"" I was very careful to state, IF we are to have a nuclear submarine Program, then we must do... 1/2",neutral
809,"@Jdentmon @kylenabecker No, I do not understand that. It was my understanding that we had invented things like nuclear power, solar, and other forms of renewable energy.  It was also my understanding scientists are working on batteries which do not requir",neutral
810,"TRANSLATION:  The planet 🌎 will be better after some of you freeze to death this winter, overheat next summer because we don’t need so many people on earth.  we are killing all oil development, nuclear energy and coal supplies.  So Deal With It and smile 😊 u r saving the world",neutral
811,@isisvande @kiinz0x @03_flip @disclosetv That could’ve obviously been obviated by proposing nuclear energy as the standard,positive
812,"BWXT is proud to have designed and fabricated one of several Cobalt-60 Positioners for OPG’s Darlington Nuclear Generating Stations. Cobalt-60 is a medical isotope used to sterilize pharmaceutical products, surgical supplies, &amp; research equipment.  https://t.co/0ANRnYF6lE  https://t.co/tTJX9JjWMz",neutral
813,"@Keachie2 @Jamie01705710 @PeterSweden7 You’re misinformed. If you’re talking about early generation nuclear reactors, you’re right. Fourth gen nuclear power is extremely safe and produces far lower grade waste in much smaller quantities. Also, they can’t ",positive
814,im so excited to go to nuclear power plant i will eat the best meal of my lfie,neutral
816,The people who think Twitter is going to shut down are the same people who stocked up on toilet paper for Y2K because they thought all the nuclear power plants were going to melt down.,neutral
817,"@BellaWallerstei They're decades late for investing in nuclear energy.  They should of never listened to the eco-centrics who made false claims about the efficiency, safety and cleanliness of nuclear power.   But they did, and we're paying for it now. Dea",positive
818,"@Buscusriot @superxoliver @jasonschreier 3) how much it produces, solar and wind energy becomes so much more environmentally destructive when the quantity of energy generated increases, it's easy to be clean when you produce no energy but proportionally i",positive
819,"@eWoKasarusrex @db22122 @ScotNational ""If we get a nuclear power plant in Scotland""  We have a nuclear power plant in Scotland FFS.  Nuclear supplied ~30% of our power last year 😡",neutral
820,"@impevius @RealRoben @matsxekberg @AndersWester1 @TerribleMaps Actually. Even with all nuclear disasters factored in, nuclear energy is still responsible for &lt;1% of all deaths and illness attributed to energy production.   Why do you think they put the",negative
821,@lesiavasylenko Stop shelling nuclear power plant,neutral
822,"The Liberal Party’s candidate for Narre Warren North says Australia should not recognise First Nations people because “we won this land fair and square”, that waste from nuclear energy should be dumped in Alice Springs, and that he would vote to ban abortion.",neutral
824,"""It's a baseload source of supply, it doesn't emit greenhouse emissions and so that's really the driver behind countries turning to #nuclearpower in a way that I haven't seen since the 1970s."" Interview w. @UraniumRoyalty CEO Scott Melbye up Monday @ 8am PT.  #uranium $URC $UROY  https://t.co/nZA08md3Gj",positive
825,Palisades nuclear power plant denied federal funds to reopen  https://t.co/Ie72AwaHaj via @detroitnews,neutral
826,@jessica12984373 @Tammyisnthere @TulsiGabbard Mass transit and nuclear energy need to be on the ballot in 2024 it’s Americas future!,positive
827,@Hank_Krill @DavidMi86282357 @ClimateHuman Renewables are used increasingly everyday. EVs and home solar panels are becoming more common. Power companies are more invested in clean renewable energy. Nuclear energy has the singular problems of nuclear wast,negative
828,"@MAM05755292 @neosinan @vaigpassant @visegrad24 If the fanatics in the picture above would be interested in science, they would support nuclear energy.",positive
830,"@ChristyDanFan My 24 year old voted yesterday.  Liberal volunteer was saying ""vote Liberal and we will get rid of the tip"".  Mr 24 says ""so you can put a Nuclear-power station there"".  Lib vol ""NO"" Mr 24 ""see, I can lie just as good as you. Vote 1 Labor"" ",neutral
832,"@RoyinBangkok @GasPriceWizard Erm,.... possible help with Nuclear Power Plants.   The science is different to Nuclear Bombs",neutral
833,"You don't wanna miss this... 2 Hours ago,  a valuable nuclear power plant was  harassed  by a Scottish electrician !",neutral
834,@ziontree The paradigm where the onus is on experts to pander to the ignorant and not on ignorant people to educate themselves before being taken seriously creates huge setbacks for all sorts of useful but not widely understood technologies like nuclear e,positive
836,@fredstaffordcs @Tpsmyth01 We know that conservatives have a far more positive view of nuclear energy than liberals. I'm saying that this is due to early nuclear plants being built in mostly conservative leaning communities.,neutral
837,@ExtinctionR I know everyone thinks nuclear energy is bad but small amounts can produce a lot of energy,positive
838,"Superb article by Prof @mzjacobson  #RenewableEnergy’s Intermittency is Not a Showstopper  ""Electricity-generating technologies that aren’t clean and renewable involve #fossilfuels, #biomass, and #nuclear energy""  #WindWaterSolar #WWS #EnergyTransition   https://t.co/QpNEwqie7N",negative
839,"@dorfman_p As the cold weather comes to northern europe, 80% of the wind plants do not generate electricity.  The French maintenance of nuclear power is due to a Covid backlog and a short political dance with renewables. Now, France has a backlog of maint",neutral
840,"@jodyjsperling The byproducts r too numerous. Currently I'm only studying nuclear energy, as it's on my study list. I'm neither a proponent or an antagonist of this power. I'm simply studying it. I've found out that other ETs say chill waste down to 273 d",neutral
841,"@jsolomonReports Expand nuclear energy, domestic drilling, and oil-natural gas-coal usage",positive
842,GB Grid: #Nuclear is generating 3.97GW (15.08%) out of 26.34GW,neutral
843,"The DUGA was an over the horizon radar facility located about 10 km from the Chernobyl Nuclear Power Plant.   In on of the classrooms you see information about the USSR adversaries ICBM's.  This one reads ""Minuteman-2"" @JackCarrUSA #ThePhotoHour Shot on @RED_Cinema Komodo 6k  https://t.co/OJYJfo31BE",neutral
844,@yuki71703 climate activists when they find out nuclear energy is efficient (its essentially a steam powered generator),positive
845,@Hobson19771250 @victorvheerden @PhumlaniMMajozi @Dennistalksfact Fact is nuclear power is one of the most expensive ways of generating energy. One of the reasons Germany switched most of theirs off.,negative
846,"Absolutely NO NEED to 'invest' in #NuclearEnergy - too expensive, takes too long &amp; not as efficient or cheap as renewables (which SHOULD include 'on shore' wind of course but won't under Tory nimbyism).",negative
847,#Zelensky Resumes Terror Attacks on Nuclear Power Plant  https://t.co/jWIKsgA3NX,neutral
849,Ian Blackford (SNP) claiming tidal power can work as base load instead of nuclear power. Really not convinced he is talking from a position of knowledge on this.,neutral
850,"“But now they are boasting of Jewish supremacy out in the open, it is harder for Netanyahu’s hasbara to conceal their—or his—racism from the rest of the world.”  The new Jewish state in the Levant: A fanatics-led nuclear power  https://t.co/lLmn9dXcBf",neutral
851,Ten years late and four times the budget in France - another reason why Sunak should understand that Scotland needs no nuclear power  https://t.co/CbQrYNQ4TR,negative
852,@dontnuke Nuclear power has one of the best safety records of power gen.  One coal mine will kill more that all the nuke power plants in the world.,positive
853,"@reyhan2ff @hanmula all in nuclear energy, btul begitu @__bagussl",neutral
854,"@BrianGitt Hey, what about nuclear energy’s contribution?",neutral
855,@CesarFever_ What does Robo Fever run on? Does he use batteries? Fossil fuels? Or have they used nuclear energy to operate?,neutral
856,Personally I wouldn’t support nuclear power being used in Japan for example due to the high risk of earthquakes/tsunami but other countries in low risk areas might be able to make use of the technology,negative
857,"""Nuclear energy is a key...baseload power free of intermittency in place of energy from fossil fuels. India ...will continue to pursue research and innovation in this sector."" [@byadavbjp] #poweringIndia #coal_to_nuclear #Sustainable_Prosperity",positive
858,Hopes and Costs Are High for UK’s Nuclear Energy Future  https://t.co/7qJ3u34gv0,neutral
860,@rtenews Nuclear power stations is the way. Start building today and they will be online by 2095,positive
861,@ChudsOfTikTok I like Joe Biden.,neutral
862,"Poland is interested in cooperating with Canada on the construction of small modular nuclear reactors (SMRs), the presidential minister has said.  #npp #Poland #NuclearEnergy   https://t.co/BFdiLYSJ2J",neutral
864,To all my canadian followers 🇨🇦 #NuclearEnergy #nuclear #nucleaire,neutral
865,I’m glad Elon Musk isn’t in charge of running a nuclear power plant.,neutral
866,"@TerribleMaps Belgium has a nuclear power plant too at north, next to Netherland. 😁",neutral
867,"The greater the role played by renewables, interconnections and green H in the EU’s strategic reorientation, the greater Spain’s contribution to European energy security. (But) it will be smaller if the medium- to long-term response focuses on nuclear energy, coal or non-green H",positive
868,U.S. rejects funding to re-open Michigan #nuclear plant -Holtec  NO to #smr #thorium #NuclearEnergy  https://t.co/yUyl50sT8f,neutral
869,@Atomicrod That’s nice to know. I would have thought that having links to professional citations (particularly related to the nuclear power industry) would be something that Twitter should promote.,neutral
870,🇬🇧 #Sizewell C: MPs Welcome Green Light For New #Nuclear Station. #NuclearEnergy #NuclearPower   #Reactor project will be ‘backbone of low-carbon transition’   https://t.co/17wvc7DRU5,neutral
871,"@Carri27 @PeterCretinAO Actually sorry I can’t support a party that wants to bring back nuclear energy, and get rid of national parks.",negative
872,@girlsjenoration he was born next to a nuclear power plant  https://t.co/pHPDvbmqJa,neutral
873,"🏴‍☠️ Autumn statement backs nuclear power and offshore wind, but says nothing on onshore wind and solar   * Autumn statement 2022: key points at a glance  * Chancellor extends energy windfall tax to ‘low carbon’…  https://t.co/0wZGJ3a5zc #Autumnstatement2022 #JeremyHunt",neutral
874,Nuclear power in Australia is long overdue.,positive
875,Conversations are heating up at #ANSwinter in Phoenix on the potential for a coal-to-nuclear transition. This is part of the team who put together @ENERGY's report which found that hundreds of coal plant sites could be converted to nuclear plants.   ➡️ :  https://t.co/uw7NZf0H18  https://t.co/nZRmZbzu4s,neutral
876,@ShittyHaloTakes Bots and scripting will make it more like L4D2 special infected,neutral
878,"@TopWindowsTuts @lettielou05 @Femi_Sorry 2 EU countries doesn't represent the entire EU. France doesn't rely on gas but 60% nuclear energy so have evaded high inflation for now but rising. Belgium is just as close geographically, why have they got such hi",neutral
879,@Reunify32 @ExBusinessman @rory_donaghy Ireland is currently trying to create a route to buy nuclear energy from France.,neutral
880,@EnergyChick420 neither does nuclear power,negative
881,"St Croix Valley Rdg Council presents ""The Nuclear Power of the English Language: the darkness and the light of teaching reading"" with author/instructor Daniel Bernstrom. Dec 5 at 4:15 Hillside Elem School, New Richmond. For info and regist:  https://t.co/zjbk911jWu @ILAToday",neutral
882,As a result of @s_guilbeault’s opposition to non-emitting nuclear energy Indigenous groups who represent regions from across Canada are not participating in meaningful engagement with the Canadian government at #COP27  on #SMRActionPlan. Luckily there are advocates like @katyhuff,neutral
883,"@EstherMcVey1 It would make more sense to spend the £150 billion on 3 extra nuclear power stations, than on a railway that knocks a few minutes off journeys between London &amp; Brum.",positive
884,GB Grid: #Nuclear is generating 4.11GW (16.96%) out of 24.26GW,neutral
885,#auspol  NO to #smr #thorium #nuclear #NuclearEnergy #plutonium,negative
886,You know you're fucked when your own Army is just majority of foreign mercenaries fighting the world's most armed nuclear power that can leave any time.  https://t.co/wxCp6eGUJi,neutral
887,@PeterSweden7 Nuclear energy is a good thing.,positive
888,Should Governments Reinvest in Nuclear Power to Fight Climate Change? - The Nation #renewableenergy via: @TheNation  https://t.co/rVRbIaMBcg,neutral
889,Austria digs in anti- #nuclear heels as neighbours build out – @EURACTIV NO to #smr #thorium #NuclearEnergy  https://t.co/fURbF7es7k,negative
890,Uranium Royalty to Acquire U.S. Uranium Royalty Portfolio from Anfield Energy $uroy $aec #uranium #nuclearenergy    https://t.co/QFOOSaGCKx,neutral
891,＾＾  https://t.co/mInVRczfvQ,neutral
892,"Nuclear power plants produces Plutonium, which is the fuel of the atomic bomb.",neutral
893,@courrielche You almost forget his country is in a life and death struggle with a nuclear power.,neutral
894,"Rep. Duncan releases Blueprint for Nuclear Innovation and Competitiveness🗺️ setting US nuclear industry agenda in next Congress📜 “The #UnitedStates has the technological &amp; engineering capabilities to be the world leader in nuclear #energy""⚛️🇺🇸 #Uranium🤠🐂 https://t.co/8SLNg7avGa",neutral
895,@mcollins62210 @TechCrunch Beautifully said. Please join us on our journey to #ThePathToZero #NANONuclear we want to disrupt in a big way #Energy,positive
896,@CosmicTubes If that’s what apocalyptic scenarios are like we should start blowing up nuclear power plants and stuff like that,negative
898,"@ENERGY #nuclear is clean, durable, reliable energy. Don't limit your options for the sake of politics and greenwashing. People are poorly educated on nuclear and misinformed by antinuke zealots. It's not their fault. You however have no excuse. Educate, ",positive
899,Nuclear energy produces a LARGE amount of power from a small amount of fuel.,positive
900,Nuclear energy is finally getting a bit of recognition by policy makers at COP27 for the clean climate-friendly power it produces.  https://t.co/JHbf1mXmlP via @reason,positive
901,"Britain is a great country. But the Tory government is holding us back with 12 years of economic failures. Labour has a serious long-term plan to get our economy growing again, creating jobs across the country in homegrown renewables, nuclear power, and carbon capture and storage  https://t.co/dNlXjVyoyT",neutral
903,The environmental activism movement blocked nuclear energy globally. They are ironically more responsible for climate change than anyone else.,positive
904,Marcos eyes nuclear energy partnership with France  https://t.co/jDDm8vkf3F,neutral
906,"@Mining_Atoms 1. Here in Sweden our Green party (anti nuclear) have been having a huge influence on our social democratic party for the last 8 years  2. From 2014 there have been a loot of political changes in Tax, safety restrictions and business leading",neutral
907,"@Mining_Atoms Around $50bn was spent by the green party in Sweden to close down nuclear power, now electricity prices are 5 x higher.  New govt is practical, just like Sweden 20yrs ago and will try to build new nuclear, but activists in govt depts will tr",positive
908,“The nuclear energy technicians have entered JFK’s air traffic control tower and seem to be familiarizing themselves with its systems…”,neutral
909,@ZevShalev China already owns Tawain. They find Taiwan’s nuclear energy initiatives. Obama partnered with Xi on them.,neutral
910,The Future of Nuclear Energy Comes Down to the Fuel - The Breakthrough Institute -  https://t.co/p4Oq2kxB2f,neutral
911,@LimityJsmeMy Only plats I want are nuclear power plants.,positive
912,"@alexisbromero Marcos on possible energy partnership with France: I’m very confident that it will be a strong partnership simply because they have up to 67 percent of their power production is from nuclear energy so they are very, very used to it. | @alex",neutral
913,"@RubenGallego WTF Joe! Even if Saudi Arabia is extorting you by threatening to reduce oil production further, this is just not right! We need to neuter these petro-states ASAP! Drive US natural gas production! Nuclear energy needs to be a big part of elec",positive
914,"@Phill56200171 @magnusllewellin Subs are built in Barrow-in-Furness, in England, not Scotland! As for nuclear power, plans for Sizewell C is looking disastrous.  Nuclear Power is not the 'Green' energy bullet Westminster claims it to be.",negative
915,Curran eyes 'balance' as he prepares to lead Illinois Senate's GOP minority  https://t.co/HxEcCpP7PU,neutral
916,Switch to nuclear energy now to stop using coal for electricity. There is NO comparison in terms of the waste and health hazards generated.,positive
917,And 99% of Australians don’t know a thing about nuclear energy….but go right ahead and have it built in your neighbourhood…🤷🏾‍♂️,negative
918,"Boundary Stone Partners co-founder Jeff Navin spoke at COP27 in Sharm el-Sheikh, Egypt, about nuclear energy, and how if we want to have a reliable energy grid that can operate year-round, nuclear is the way to go.  https://t.co/IxdwxiTpaI",positive
919,NANO Nuclear Energy Inc. Strengthens its Nuclear Tec  https://t.co/DiNGGh7qtM  https://t.co/HB22acpUS3,neutral
920,Another reason to rid Victorians of labor this is what will happen here if Dan wins wake up Australia we need nuclear power,positive
921,"The United States will help Thailand develop nuclear power through a new class of small reactors, part of a programme aimed at fighting climate change, Vice President Kamala Harris announced on a visit Saturday.  https://t.co/47b8Q2iID7",neutral
923,"Very Blessed to announce that #NANOnuclear Further Strengthens Its #Nuclear Technical Team: Appoints Dr. Eugene Shwageraus, World Renown #Thorium Fuel &amp; Advanced Reactor Tech Expert, as its Lead of Nuclear Reactor Engineering. Our journey on #ZEUS 🙏🏼⚛️💜🚀  https://t.co/v94Yl1LKg3",neutral
925,there's not enough minerals to build all the cars and trucks what about the interest building nuclear power plants they better get on it now it's all a scam to destroy you our economy oil is clean gas is cleanCheck out John Stossel's video! #TikTok  https://t.co/urmFKaDlCn,neutral
926,EU Commissioner Outlines 'New Conversation' on Nuclear;  https://t.co/TTGEzewGSw #NuclearEnergy #CleanEnergy,neutral
927,the ugly underside of the nuclear energy  brings us today this atomic calamity,negative
928,as well as a govt effort to force EDF to provide ARTIFICIALLY cheap electricity for households and businesses.  France’s nuclear power crunch has become so acute Macron is preparing to have govt take over the remaining 16% of EDF at 10bn euros ($10.3 billion).,neutral
929,"@bramatsea @JustineClaire65 @campbellclaret The liberal party blocked any new nuclear power stations being built when they were part of the coalition. Nick Clegg said it wasn’t worth it as they wouldn’t be ready until 2022, What a plonker 😂",neutral
930,"@kylaistweeting @BillyBaldwin @elonmusk Guess you don’t sctually know what powers the electric GRID to charge EVs or how much more power the grid needs to support a growing nation of EVs it never had to support before. Quick answer: Coal, Hydro &amp; Nucl",positive
931,Why Nuclear Power Is (Quietly) Making a Big Comeback All Around the World   #Sweden #Finland #USA #France #Japan #Europe #SMR #NuclearEnergy   https://t.co/EOFTUdWsJP,positive
932,France Is Facing A High Risk Of A Power Supply Squeeze In January   France’s nuclear power stations will lead to a slightly lower nuclear availability this winter  https://t.co/S8XmXnh3ea  https://t.co/BLl0X6Df72 #oilprice,neutral
933,"'The Liberal Party’s candidate for Narre Warren North says Australia should not recognise First Nations people because “we won this land fair and square”, that waste from nuclear energy should be dumped in Alice Springs, and that he would vote to ban abortion.'",negative
934,@sheenkelly It’s funny cos they just opened the decommissioned Battersea power station as flats and shops but now wanna go back to nuclear power 🤣🤣😂🤣,positive
935,Enough uranium in the worlds oceans to power hundred of thousands of fission reactors of 1MW or bigger power output for thousands of years  Nuclear fission enabled complete decarbonization  Mixing renewables + nuclear + energy storage NOW  #Nuclear #energy #important #electricity,positive
938,@determinatorx @PeterDa16347697 @richwal94842899 @Dr_Keefer Conflating nuclear energy and nuclear weapons is a very old worn out trick that was barely valid in 1955 and which has not been valid since 1965 at the latest. Time to move on to a new reality pe,neutral
939,@DaveDooganSNP Not replacing our ageing nuclear power won't make us a non-nuclear country.  It will mean that our nuclear power will come from elsewhere.  Scotland loses the nuclear power jobs and pays more for electricity.,neutral
940,"@Luisamneubauer @vanessa_vash And, of course, no clean nuclear energy either. #saynotoclimateprotection",negative
